reviewerID,asin,reviewText,overall,reviewTime
A35LA7T7OIEZYH,B000000OPY,,4,"04 26, 1998"
A1YJ1FDAGE6AAV,B000003736,,5,"04 26, 1998"
A2PCQHXKCFL3C6,B000003CL7,,5,"04 26, 1998"
A2PCQHXKCFL3C6,B000003CMZ,,5,"04 26, 1998"
A228C95MNIUDOL,B0000062QJ,,4,"04 26, 1998"
A29OENX4AA4IFG,B0000005S4,,5,"04 26, 1998"
A35LA7T7OIEZYH,B000000612,,5,"04 26, 1998"
A2PCQHXKCFL3C6,B00000099X,,5,"04 26, 1998"
A28X934XWONF1V,B000002KBU,,5,"04 26, 1998"
A216P1X5FBDNP1,630438551X,,5,"04 26, 1998"
A1FXIQCUD39X4X,630438551X,,5,"04 26, 1998"
A9H826TXP1R7M,B000002HPV,,5,"04 26, 1998"
AVW2XFI27QUGJ,B000002HQE,,1,"04 26, 1998"
A28X934XWONF1V,B0000058MI,,5,"04 27, 1998"
ANG0IG616VFG2,B000005AZF,,5,"04 27, 1998"
A24PQVUANHT99F,B000001ES7,,5,"04 27, 1998"
A1GZJM2ORZS91O,B000001F59,,3,"04 27, 1998"
A3CZ4HWX5MWRS5,B000002LRJ,,5,"04 27, 1998"
A1IOWA1DTWHUSY,B000002C1E,,5,"04 27, 1998"
AFRBFA44CV4PT,B000002VT6,,5,"04 27, 1998"
A3ALOFZE9KSXOS,B000003JAU,,4,"04 27, 1998"
A1YLRYPYSFH2LR,6300182088,,5,"04 27, 1998"
A2WX6BAFM01EHO,B00000294A,,5,"04 27, 1998"
A1G1Z7ZRFOELZK,B000000V1I,,5,"04 27, 1998"
AYL5PMJ4Y0YPZ,B000002H58,,5,"04 27, 1998"
ACUTJTKYKO1K5,B000002IZ1,,5,"04 27, 1998"
A2UVFZDXMH4U2U,B000001ES7,,5,"04 28, 1998"
A3O9LQ5KHKPOCD,B000002NHN,,5,"04 28, 1998"
AHM5E0F49U1MV,B00000JL6V,,5,"04 28, 1998"
A24NIB7INBR05B,B000002BRJ,,5,"04 28, 1998"
A299LKCSFK8LS9,B000002C4Q,,5,"04 28, 1998"
A2UVFZDXMH4U2U,B000002VUC,,5,"04 28, 1998"
A2UVFZDXMH4U2U,B000002W7B,,5,"04 28, 1998"
AFRJQQN19XYV1,B000002OU8,,5,"04 28, 1998"
A1UEST9HYD2IHS,B000002OU8,,5,"04 28, 1998"
AV4MV5P3441QM,B000003ODH,,5,"04 28, 1998"
A22NMPUCP4DAAU,B000003PF6,,4,"04 28, 1998"
A3FD6BUSX3HGNH,B000003QYU,,3,"04 28, 1998"
A5ZJTGTYB15MH,B000003TA0,,5,"04 28, 1998"
A3WRRYHOLV999,B000000IDJ,,5,"04 28, 1998"
A3VDN6NPA7NQB6,B000000KMF,,2,"04 28, 1998"
A1J67XVSS4185R,B000000NFW,,5,"04 28, 1998"
A34H2AB35V1YS3,B000003BS0,,5,"04 28, 1998"
AUBE7BGD3SUCI,B000003FRH,,5,"04 28, 1998"
A2M9BH1KHMO9JR,B000006EJL,,4,"04 28, 1998"
A1UEST9HYD2IHS,B00000050T,,5,"04 28, 1998"
A2WAABPF372TSN,1567186734,,5,"04 28, 1998"
A2UVFZDXMH4U2U,B000002VMH,,5,"04 28, 1998"
AZ6NSG9LL74MM,B000002GNO,,5,"04 29, 1998"
A11HUXW0V91YNT,B000002GY9,,5,"04 29, 1998"
A2EY3KARX6CW28,B000002BSX,,5,"04 29, 1998"
A1582S1ID9H9CB,B000005NNY,,4,"04 29, 1998"
ANG0IG616VFG2,B000001OAE,,5,"04 29, 1998"
A2SDKG3EQTYSBL,B000002JUE,,5,"04 29, 1998"
A2Y2YJX2011SB5,783222734,,1,"04 29, 1998"
A1UAA2BH2NYEV5,B000002HNJ,,5,"04 29, 1998"
A30BLZYB957TR1,395891701,,5,"04 30, 1998"
A2BKWRV2VFNJ7K,B000002LUJ,,5,"04 30, 1998"
A5XBLB4Y3B469,B000002MFQ,,5,"04 30, 1998"
A2047BVGGUXNYI,B0000062RU,,4,"04 30, 1998"
AYIIC83LUXMDP,B000002J3Y,,5,"04 30, 1998"
A3ILJMKARBP88G,B000002ILE,,5,"04 30, 1998"
A2UIWZ6D2S0UG0,B000002UD7,,5,"04 30, 1998"
A2WN0W7I3L9AX4,B000002VF0,,5,"04 30, 1998"
AYX1FRZ5U168V,B0000014KZ,,4,"05 1, 1998"
ADV0YL9VANM2O,B0000014SP,,5,"05 1, 1998"
A2H64YE5QYEY2V,B000001ES7,,5,"05 1, 1998"
A1C7JJ4YWEYVKZ,B000001FS6,,5,"05 1, 1998"
AJHLM8NOEQSEL,B000002LU8,,5,"05 1, 1998"
A29JHHNZDEYST4,B000002N9S,,5,"05 1, 1998"
A2V5QWCAWI48YK,B000002NFM,,5,"05 1, 1998"
A1K49HKBZRB7AT,B000002NJH,,5,"05 1, 1998"
A1LM438LHR164O,B000001AUI,,5,"05 1, 1998"
ATMLHSSGBS9G6,B0000031SS,,5,"05 1, 1998"
A2YT4N6RLM7HZD,B0000033IE,,5,"05 1, 1998"
A2OZV3XTEE7BLA,B0000033TE,,5,"05 1, 1998"
ANG0IG616VFG2,B000002RG3,,3,"05 1, 1998"
AYX1FRZ5U168V,B000003N7G,,5,"05 1, 1998"
AWUDO5NTPYIYI,B000003QYU,,4,"05 1, 1998"
AYX1FRZ5U168V,B000003S0M,,5,"05 1, 1998"
A14WCO5PJDYS5Q,B00000638L,,4,"05 1, 1998"
A3ON6CK4P2NC37,B00000638Q,,5,"05 1, 1998"
AYX1FRZ5U168V,B000006FBS,,4,"05 1, 1998"
A1MSJ5QUR3U3TV,B0000001O8,,5,"05 1, 1998"
AOGBXIJ3JW2OS,B0000003W3,,5,"05 1, 1998"
AMIZPV8G9VDR3,B000002IVZ,,5,"05 1, 1998"
AVBB2RS4BO2B3,B000002V51,,1,"05 1, 1998"
A2EEAZIFRPSTRL,1573623806,,5,"05 2, 1998"
A87QMUI00LIAN,B000005CF1,,4,"05 2, 1998"
AC8I4A0Z9Q6ET,B000005DWA,,5,"05 2, 1998"
A1CGFFLDWQ2U3J,B000002H2H,,4,"05 2, 1998"
AH9RPJBDYJQFB,B000001EDH,,5,"05 2, 1998"
A34OYU9MZILA4F,B000002BUH,,5,"05 2, 1998"
A5SW4FQWS48ZZ,B000002P4Z,,5,"05 2, 1998"
A21D277B8JGALG,B000002Q65,,5,"05 2, 1998"
A3FU0YDHZX8GJX,B000005HF9,,5,"05 2, 1998"
A2DLIQUDLGUOHU,B000005JBE,,5,"05 2, 1998"
A1XIIL2RKKF17Z,B000005ZKM,,4,"05 2, 1998"
A1EW17FJ16R78C,B000000EG7,,5,"05 2, 1998"
A21DAPU507S4BD,B000003H7G,,5,"05 2, 1998"
ABVE012TQW01W,6304683235,,5,"05 2, 1998"
ABVE012TQW01W,6304812663,,5,"05 2, 1998"
A26ORROQ9P0Q6L,B0000062GK,,3,"05 2, 1998"
A9AZ2ZI2TX8NX,B0000062S0,,5,"05 2, 1998"
A1NCP4BJ55S4LR,B000002LGS,,4,"05 2, 1998"
AKOIGTSZ4IVUP,B000000OVP,,5,"05 2, 1998"
A276LYHARG3IJD,B000000PQX,,5,"05 2, 1998"
A3MXRWDCJ9S43X,B000002JEV,,5,"05 2, 1998"
A1HKX54UO38408,6302533953,,5,"05 2, 1998"
ADHK7EEF7SUQ,6302700949,,5,"05 2, 1998"
A2LRO4S4UWSFJ7,B000002IXP,,4,"05 2, 1998"
A2X58EKW89VHPG,B0000058MX,,5,"05 3, 1998"
AKIV11LW1WG41,B000005CM2,,5,"05 3, 1998"
A13U6PR2C7SB9R,B000000X5P,,5,"05 3, 1998"
A3BVRLVCPOYRJQ,B000001EXB,,5,"05 3, 1998"
AGCY6LA59QZX1,B000002MI4,,5,"05 3, 1998"
A2RY5B1DOPFPOS,B000002MJ3,,5,"05 3, 1998"
AZ7LLR3EQL9SS,B0000019IV,,4,"05 3, 1998"
AZ7LLR3EQL9SS,B000001B6W,,3,"05 3, 1998"
A2BP1PKJ1B0XHN,B000001CAS,,4,"05 3, 1998"
A1RE3V97IZ6OYN,B000002D3M,,5,"05 3, 1998"
A1MVM2JPRZH3H6,B000002E95,,5,"05 3, 1998"
A1BDLU6I19LQBH,B000002G6A,,5,"05 3, 1998"
A13LI1IQ48SIXQ,B000002VPH,,5,"05 3, 1998"
AB3VK5JOMOGVO,B00000320J,,5,"05 3, 1998"
AKOIGTSZ4IVUP,B000003TAW,,5,"05 3, 1998"
A3C67HC4YMLGT4,B000005R78,,5,"05 3, 1998"
A2NN7XMBTCIQ6,790752387,,4,"05 3, 1998"
A5JETA5GPJ9F2,B000000GTZ,,4,"05 3, 1998"
A210NMA7T3ZG96,B000001OJV,,5,"05 3, 1998"
A31JAJP7BBZHVG,B000004AY1,,5,"05 4, 1998"
AFJIABMC7XC84,B000000V63,,5,"05 4, 1998"
A1KL6YI8A0F4UP,B000000VC2,,5,"05 4, 1998"
A370F2XA37SUPW,B000000W4Q,,5,"05 4, 1998"
AYX1FRZ5U168V,B000000W7H,,3,"05 4, 1998"
A1YDWARA8Q5B5P,6300214710,,5,"05 4, 1998"
A2LMNGWB0134TJ,B000001E7L,,5,"05 4, 1998"
A2LMNGWB0134TJ,B000001E9I,,5,"05 4, 1998"
A370F2XA37SUPW,B000002N56,,5,"05 4, 1998"
A370F2XA37SUPW,B000002NJS,,4,"05 4, 1998"
A8TPAQJM0TCLP,B000001DU3,,5,"05 4, 1998"
A1CB5REW3ENIIS,B000001DWG,,5,"05 4, 1998"
A370F2XA37SUPW,B000002C28,,5,"05 4, 1998"
A1MPA7ZQARHICE,B0000033OJ,,5,"05 4, 1998"
A32OMW7S8V6P2C,B000002PCP,,5,"05 4, 1998"
A370F2XA37SUPW,B000003RHD,,4,"05 4, 1998"
AYX1FRZ5U168V,B000003S1C,,3,"05 4, 1998"
A3OZ4X0NBO7SGD,B000005KYA,,5,"05 4, 1998"
A2WLAKX2NEIV41,B000005RRF,,4,"05 4, 1998"
ATKTPXXCLAO0F,B000005TLT,,5,"05 4, 1998"
A11CXLGY9C0ZMP,B000005TRM,,5,"05 4, 1998"
A24VKQV6L4A3VA,B0000036R8,,5,"05 4, 1998"
A7D6KOAN1C3M8,B000003G8M,,5,"05 4, 1998"
A29JHHNZDEYST4,B0000025ZF,,4,"05 4, 1998"
AZ8MBR6LDQ645,B000006J68,,4,"05 4, 1998"
A2QB01H6T8PDG1,B000000OXH,,5,"05 4, 1998"
A3D5LDTGL0RH2L,B000002JF7,,5,"05 4, 1998"
A256ONVGUMQFS5,B000004AT5,,5,"05 5, 1998"
A1DEHPRSH4BF2P,B000004CT3,,5,"05 5, 1998"
A2BX4YLQZ35YFA,B000005DSX,,4,"05 5, 1998"
A3AMJ3W5PX3QY3,B000001ZB6,,5,"05 5, 1998"
A1O37JBRQNXFJ6,B000001EHS,,5,"05 5, 1998"
A3U1WNLQYQVAJY,B000001FFJ,,5,"05 5, 1998"
AWZERMUHX93PB,B000002MFN,,5,"05 5, 1998"
A2JF88CLG0EU7V,B000002MMW,,4,"05 5, 1998"
A2JF88CLG0EU7V,B000002MW6,,3,"05 5, 1998"
A256ONVGUMQFS5,B000002MY3,,5,"05 5, 1998"
A2XXETYRS6BBQI,B000002NFM,,1,"05 5, 1998"
A1VOT2AEC9ZPSI,B000002O7C,,4,"05 5, 1998"
A2OHGKH80JQMN1,B000002BFZ,,4,"05 5, 1998"
A3MDE1EASGEQKN,B0000033FG,,4,"05 5, 1998"
ABMN2QZBN5C0F,6300248550,,5,"05 5, 1998"
AVVTX8CIGMNZ9,B000002U75,,4,"05 5, 1998"
A2SHSPROFDAZS2,B000003JBM,,5,"05 5, 1998"
AYX1FRZ5U168V,B000003S16,,5,"05 5, 1998"
ANWW8JBXXG9LU,B0000062S6,,5,"05 5, 1998"
A85L7HPYNQQ44,B0000062S6,,5,"05 5, 1998"
A24VKQV6L4A3VA,B00000638Q,,4,"05 5, 1998"
A2GSOD4TA1PMRN,B000006ONR,,5,"05 5, 1998"
APEYSGYVO72P9,B000000CXC,,4,"05 5, 1998"
A34UORW55IHTX0,B000002KBT,,5,"05 5, 1998"
A1YP5K805X9Z7A,B000002L3O,,5,"05 5, 1998"
A1AMWVIGN91311,B000000OWJ,,4,"05 5, 1998"
A1FILCHQ03GKM0,6301872290,,4,"05 5, 1998"
A30V4H92U46FUF,B000002H5Y,,5,"05 5, 1998"
A2FP89JDLNVNC2,B000002H7V,,5,"05 5, 1998"
A2BX4YLQZ35YFA,B000002IOH,,5,"05 5, 1998"
A11XZUG1QSZFQ3,B000002VN7,,5,"05 5, 1998"
A2VFY73C4JWUDT,B000005CP9,,5,"05 6, 1998"
A1FRGZMHU5VWSB,B000000W9Z,,5,"05 6, 1998"
A1FRGZMHU5VWSB,B000000WCX,,5,"05 6, 1998"
AOFS9WJE55RYO,6303503918,,1,"05 6, 1998"
A3JR4WWS4G9GF9,B000002BAS,,5,"05 6, 1998"
AHLFOPSY3AC0N,B000002BV3,,5,"05 6, 1998"
A2P17UV69E6M76,B000002C2J,,5,"05 6, 1998"
A1MZJ3OVAZWV7B,B0000032AZ,,5,"05 6, 1998"
A1MZJ3OVAZWV7B,B000005IRG,,5,"05 6, 1998"
APBIUF139FHBU,B000005RWF,,4,"05 6, 1998"
A3KS1NBWXMXKDU,B000000MHB,,5,"05 6, 1998"
A239GWB2MWZEGX,B000000OPU,,4,"05 6, 1998"
A2J76T1ZATTH1W,B000003B5B,,5,"05 6, 1998"
A2J76T1ZATTH1W,B000001Y15,,5,"05 6, 1998"
A3RBWB3W895HYL,B000002945,,5,"05 6, 1998"
A16PKZ85IUFKBN,B0000062S0,,4,"05 6, 1998"
A3J5N2OUSJQ8YX,B0000062S6,,5,"05 6, 1998"
AJ91P1D5RBBVO,B00000062E,,5,"05 6, 1998"
A6JQRG89YZ75C,B000000P0G,,5,"05 6, 1998"
A13AE3Y9IVNOYF,B000000PPR,,4,"05 6, 1998"
AOQMC64MEJLV,B000002J34,,3,"05 6, 1998"
A14BOQNW20BPBO,B000002H9H,,5,"05 6, 1998"
A31JAJP7BBZHVG,B000002HMU,,5,"05 6, 1998"
AUR7Z1XZJ9AFC,B000002IIL,,5,"05 6, 1998"
A2IYCW7FG88FOY,1573305588,,4,"05 7, 1998"
APZQY4MQ83WZC,B0000046V5,,5,"05 7, 1998"
A2QVBAPXSGNDB6,B000005AMA,,5,"05 7, 1998"
A2I2UPFOJ437WN,B000000WFU,,5,"05 7, 1998"
A2X2NGS4H24ESQ,B000002GXG,,5,"05 7, 1998"
AML0KYF16V8CU,B000001FQU,,5,"05 7, 1998"
A2PWVGAC2SXVWS,790733226,,5,"05 7, 1998"
A3PKNJV1J6WS5Y,B000003JLI,,5,"05 7, 1998"
A1XWJ62KNNWSLP,B000003NA4,,5,"05 7, 1998"
AML0KYF16V8CU,B000003PVX,,4,"05 7, 1998"
A3S8L98OORN2KF,B000003S0K,,5,"05 7, 1998"
A1KMN4P7BECFQ6,B000003S0U,,5,"05 7, 1998"
A1KMN4P7BECFQ6,B000003S0Z,,4,"05 7, 1998"
A21PLBC2X7SUL9,B000005N9Q,,5,"05 7, 1998"
APBIUF139FHBU,B000005RVU,,4,"05 7, 1998"
A1VJFRUXHEZ4ZX,B000005Z5T,,4,"05 7, 1998"
A26A328C9U75LQ,B000005Z9N,,5,"05 7, 1998"
ARAQGJMEOBVZR,B0000036X3,,5,"05 7, 1998"
AML0KYF16V8CU,B000001NX7,,2,"05 7, 1998"
A3HBHDOGB7O65L,B000001WX9,,5,"05 7, 1998"
APZQY4MQ83WZC,B0000026JI,,5,"05 7, 1998"
A205QIFLLXDPKV,B0000064F6,,5,"05 7, 1998"
A1HPMKGVXPRUA9,B000006OPR,,5,"05 7, 1998"
A4HZITJQ65QNZ,B0000007PC,,5,"05 7, 1998"
A4HZITJQ65QNZ,B0000007QJ,,5,"05 7, 1998"
A3HBHDOGB7O65L,B000000A3K,,5,"05 7, 1998"
A3IBPJZOXMBG16,B000000OWV,,4,"05 7, 1998"
AN21VP7XKB2R1,B000000QFY,,4,"05 7, 1998"
A1NQ0CLDD4W7SI,B000000V1C,,5,"05 7, 1998"
A2JI6VWJQK53YK,B000002UHE,,4,"05 7, 1998"
A2GNEKE5XO294N,B000002VHQ,,5,"05 7, 1998"
A1TSKYOJC1UJI7,B000002VKU,,5,"05 7, 1998"
A2I90DUQR6FFM,B00000583S,,5,"05 8, 1998"
A1V5IZ3L4PUBFE,B000005CG0,,5,"05 8, 1998"
A26FHOTUBSWLUJ,B000005H65,,5,"05 8, 1998"
A30MF7N9J9RXBO,B000002GYI,,5,"05 8, 1998"
A2DI7EDJU062SO,B0000019UR,,5,"05 8, 1998"
A1VXP1DYETW2CM,B000002A4J,,5,"05 8, 1998"
A1RQLADUG1U1XU,B000002BQK,,5,"05 8, 1998"
A26FHOTUBSWLUJ,B000003N36,,5,"05 8, 1998"
A3S8L98OORN2KF,B000003S0R,,4,"05 8, 1998"
A28UHOQ2H6HJ5U,B000003ZGA,,5,"05 8, 1998"
A3P41MHL5ETZTU,B000005HTY,,5,"05 8, 1998"
AVCXD3FVEOD4S,B000005OQ0,,5,"05 8, 1998"
A3T0XN4HPE95P0,B000001J5I,,5,"05 8, 1998"
A3QEKO0P6N70A7,B00000638Q,,2,"05 8, 1998"
A129ZYQTMYURNT,B000006ATQ,,5,"05 8, 1998"
A3S8L98OORN2KF,B0000009NP,,5,"05 8, 1998"
A3PZDA8SL2LRQ,B00000I3A6,,5,"05 8, 1998"
A221R2X8I86BLP,B000002UAT,,5,"05 8, 1998"
A221R2X8I86BLP,B000002UB2,,5,"05 8, 1998"
A221R2X8I86BLP,B000002UB6,,5,"05 8, 1998"
ABCY5NLIG78AN,B000002UJO,,5,"05 8, 1998"
A2YA7N15HAN5Y4,B000004CSK,,5,"05 9, 1998"
A3I7DLVIZ1VMTQ,790740850,,5,"05 9, 1998"
A3BTDL2K14F5SY,B000000VJM,,5,"05 9, 1998"
A3D4E0UYBXID8H,B000000WF7,,5,"05 9, 1998"
A2HTFO9VDGQA50,B000000YHD,,5,"05 9, 1998"
A2C3EDE1GP9W81,B000002H2H,,5,"05 9, 1998"
A3GYHXLVWTTDV9,B000001ES4,,5,"05 9, 1998"
APKC56FHZI51Q,B000002NCO,,5,"05 9, 1998"
A6B4IINWOOP9R,B0000019KZ,,5,"05 9, 1998"
A3HKDJURFUKB04,B000001ANR,,5,"05 9, 1998"
A269XAIMBV0B0W,B000001AU2,,5,"05 9, 1998"
A3RCCGL1E1BOY9,B000002BQK,,5,"05 9, 1998"
AEFISABNHDA9I,B000002C1Z,,5,"05 9, 1998"
A6B4IINWOOP9R,B000003SWD,,3,"05 9, 1998"
A1HUKUPCVXV2TS,B000005IZ7,,5,"05 9, 1998"
A2C3EDE1GP9W81,B000005T6L,,5,"05 9, 1998"
A2ZJJWOOCRMDS7,B000005TN1,,5,"05 9, 1998"
A1HUGHIZ0KUFLQ,B000003FBL,,5,"05 9, 1998"
AWQHOH8BJ5RPF,B00000282A,,5,"05 9, 1998"
APZQY4MQ83WZC,B0000029A6,,5,"05 9, 1998"
A18GS1R9IXHJYP,B0000062S6,,4,"05 9, 1998"
A3NLJXQ1G84XWI,B000006EJF,,5,"05 9, 1998"
A3GH7795A3O3Q4,B000006HDM,,5,"05 9, 1998"
A1P9PFZVCULYKR,B000006O89,,5,"05 9, 1998"
A3T5PFUBSSMJF2,B000002LFP,,5,"05 9, 1998"
A3DPEPP7JA261L,B000002HPV,,5,"05 9, 1998"
A1RZ68MKBN0VZL,B000000WF7,,5,"05 10, 1998"
A2MNQKBNKYC5TH,B000002H2H,,5,"05 10, 1998"
A2MNQKBNKYC5TH,B000002H33,,5,"05 10, 1998"
ANY2VC07F1UR7,B000002MR2,,5,"05 10, 1998"
A2APJIF6IYGNXW,B000001AU2,,5,"05 10, 1998"
ANEC5YY84P6XP,B000002ASA,,5,"05 10, 1998"
A1MZJ3OVAZWV7B,B000002W3C,,5,"05 10, 1998"
A16C8BEHMYY4ZK,B000002PID,,5,"05 10, 1998"
A3T2JXIOR51C5T,B000003JBB,,5,"05 10, 1998"
A3J4ZPYZZFEOBB,B000000E12,,5,"05 10, 1998"
AO2VZUOKOKCHA,B000000MVU,,5,"05 10, 1998"
A3QSPD1BA6GGVV,B0000035D6,,5,"05 10, 1998"
A19B5B6DYL8YI3,B000003HBF,,5,"05 10, 1998"
A2V2KCKATSH2TM,B000001J33,,5,"05 10, 1998"
A3VBXQKRM7A4JR,B000001Y15,,5,"05 10, 1998"
A3GFSMRJITDL1D,B0000062S6,,4,"05 10, 1998"
A2APJIF6IYGNXW,B000006FAV,,5,"05 10, 1998"
A4FKYW1RWZ39S,1575400766,,5,"05 10, 1998"
ASG1GWPAB046H,B00000099X,,5,"05 10, 1998"
A3TXSNAUBGH7V1,B000000P2K,,5,"05 10, 1998"
A2HB5Z1MCU0O3M,B000002J2S,,5,"05 10, 1998"
A2MNQKBNKYC5TH,B000002H97,,4,"05 10, 1998"
A2MNQKBNKYC5TH,B000002HMH,,4,"05 10, 1998"
A2MNQKBNKYC5TH,B000002HPT,,4,"05 10, 1998"
A2MNQKBNKYC5TH,B000002HRE,,3,"05 10, 1998"
A2MNQKBNKYC5TH,B000002UEB,,5,"05 10, 1998"
A2MNQKBNKYC5TH,B000002UTF,,4,"05 10, 1998"
AGQEW4RFR57KP,B000002UUA,,4,"05 10, 1998"
A2MNQKBNKYC5TH,B000002UV9,,5,"05 10, 1998"
AVO1EKT1DQAR9,B000002VHS,,5,"05 10, 1998"
A2IYCW7FG88FOY,6302276063,,5,"05 11, 1998"
A2IYCW7FG88FOY,6302276268,,4,"05 11, 1998"
A38O27NSFNMMY2,B000002H6C,,5,"05 11, 1998"
A3JKNROMF01Y8Q,B000002US7,,4,"05 11, 1998"
AQNK6H5ZEAOO4,B000005DRZ,,5,"05 11, 1998"
AIZXS5P5T0ABV,B000001Y33,,5,"05 11, 1998"
A171KLCBQB06JK,B000001Y35,,5,"05 11, 1998"
A1TTKBBXX26DZX,B0000024SI,,5,"05 11, 1998"
A106KP5VGO35EQ,B000002H25,,5,"05 11, 1998"
A38O27NSFNMMY2,B000002H2H,,5,"05 11, 1998"
A2IYCW7FG88FOY,6304132654,,5,"05 11, 1998"
A2IYCW7FG88FOY,6304132662,,5,"05 11, 1998"
A8HJMW8AL8VLW,B000001EIM,,5,"05 11, 1998"
A2H64YE5QYEY2V,B000001EYE,,5,"05 11, 1998"
A1S30JXP7V5R26,B000001EZ4,,5,"05 11, 1998"
A1NPREO2SIUPJ4,B000002LUJ,,5,"05 11, 1998"
A20ADJN72F66XF,B000002MKV,,5,"05 11, 1998"
A2IYCW7FG88FOY,B000002QII,,4,"05 11, 1998"
A171KLCBQB06JK,B000003TAR,,5,"05 11, 1998"
A171KLCBQB06JK,B000003TAY,,5,"05 11, 1998"
A1TTKBBXX26DZX,B000000NHV,,4,"05 11, 1998"
A2IYCW7FG88FOY,6303541607,,5,"05 11, 1998"
A1E5RX20ZJNFWJ,6303921248,,5,"05 11, 1998"
A1Z5FA6X8GXWU0,B0000001SF,,5,"05 11, 1998"
AAM8515FE2SOC,B000000993,,5,"05 11, 1998"
A1T1DYBCNFFMK2,B0000009NP,,5,"05 11, 1998"
A1B9FRBAFE6D2T,B0000009R2,,4,"05 11, 1998"
A2IYCW7FG88FOY,B000002KA3,,5,"05 11, 1998"
A1T1DYBCNFFMK2,B000002KIE,,4,"05 11, 1998"
A2IYCW7FG88FOY,B000002KLR,,4,"05 11, 1998"
A3YFM9FWACTFV,B0000062S6,,5,"05 11, 1998"
A2IYCW7FG88FOY,B0000062TH,,5,"05 11, 1998"
A2IYCW7FG88FOY,B0000062TK,,5,"05 11, 1998"
A1BEXJUZ78SLOH,B000006DI6,,5,"05 11, 1998"
APJGLZ1UDS90C,B000006EZ3,,5,"05 11, 1998"
A1BIAW1TL0ZYQD,B000006O8D,,5,"05 11, 1998"
A3VD2QHB48PYTY,B000006PMD,,5,"05 11, 1998"
AUEH2C33RVZ6R,B000000OWQ,,4,"05 11, 1998"
A34MN5VBL79M9W,B000000OZG,,5,"05 11, 1998"
A3795CK896EJ5Q,B000002JAT,,5,"05 11, 1998"
A26R68TDLNSBJY,B000002H6C,,5,"05 12, 1998"
A2XNF57I5RVCYA,B000002HG5,,5,"05 12, 1998"
A2ZQIZUAMRKLXF,B000002UJQ,,5,"05 12, 1998"
A369IQZDF5E8XK,B000002UTH,,5,"05 12, 1998"
A3ADFUS74MLPMA,B000002UXM,,5,"05 12, 1998"
AQRAR2OU5RVSW,B0000071IP,,5,"05 12, 1998"
A3KM0NY57F4GVT,B000005BXA,,5,"05 12, 1998"
A1N75DU5EFHUK3,B000000V63,,5,"05 12, 1998"
AZ6P5H5BALPB6,B00000235G,,4,"05 12, 1998"
A3ADFUS74MLPMA,B000002GXG,,5,"05 12, 1998"
A31C0JS5HWW5C8,B000002LN6,,5,"05 12, 1998"
A2RY5B1DOPFPOS,B000002NI2,,3,"05 12, 1998"
A190GV65KQJMNU,B0000029YC,,4,"05 12, 1998"
A1YB88N5Z9G6KN,B000002WYT,,5,"05 12, 1998"
A18NNUZW0BPZKK,B000002TGS,,5,"05 12, 1998"
A2MJ5UXRPS8I2E,B000003IWA,,5,"05 12, 1998"
A21S5019ZLNOB0,B000003S7Z,,5,"05 12, 1998"
A37PBDVSIDT28G,B000003STU,,4,"05 12, 1998"
A37TBWOLAQASWY,B000005OJE,,5,"05 12, 1998"
A2SUUXLASYFG9C,B000005VT8,,5,"05 12, 1998"
A3ADFUS74MLPMA,B000000GPE,,5,"05 12, 1998"
ABWMNTF2NMKX7,B0000000LA,,5,"05 12, 1998"
A3ADFUS74MLPMA,B00000018H,,5,"05 12, 1998"
A37TBWOLAQASWY,B0000004QQ,,5,"05 12, 1998"
A1F03BW1CY70SD,B000002KBW,,5,"05 12, 1998"
A2VIYCYEDF5KNJ,6304913893,,5,"05 12, 1998"
A2I5U0VBGBQD1C,B00000263Q,,4,"05 12, 1998"
APJ5P57IKTUFZ,B0000062GK,,5,"05 12, 1998"
A3ADFUS74MLPMA,B00000634V,,5,"05 12, 1998"
AQ08DLLT6G8UA,B00000638L,,5,"05 12, 1998"
A2LVILTMIZSAN1,B000006DI6,,5,"05 12, 1998"
A2H64YE5QYEY2V,B000006NXH,,5,"05 12, 1998"
A3UJV270B71CJT,B000006O4H,,5,"05 12, 1998"
A2Q7OJ2S21XSE,B000006R8I,,5,"05 12, 1998"
A1BQ8NYORV64U1,784010188,,4,"05 12, 1998"
A1ESGM3BOFINLR,1874416206,,2,"05 12, 1998"
A171KLCBQB06JK,B000000OVZ,,5,"05 12, 1998"
A171KLCBQB06JK,B000002HKC,,5,"05 13, 1998"
A3EAZ8KSTIM11E,B000005B7H,,3,"05 13, 1998"
A3R4TWT7QRUPVK,B0000017CT,,4,"05 13, 1998"
A171KLCBQB06JK,B000001Y6V,,5,"05 13, 1998"
A1RXEBTETX3KSH,B000001E91,,5,"05 13, 1998"
A8ZP09UUGNQKG,B000001ESL,,5,"05 13, 1998"
A3ASCG3Q2UG0M5,B000001F3N,,4,"05 13, 1998"
A1KAZSA4GJ8D98,B000001FLJ,,4,"05 13, 1998"
A3NRZ0HLJKF5GV,B000002NHN,,5,"05 13, 1998"
A171KLCBQB06JK,B000002BE9,,5,"05 13, 1998"
A171KLCBQB06JK,B000002BSL,,4,"05 13, 1998"
A31EQJ5MS4I6HC,B000002BSV,,5,"05 13, 1998"
A2FR23S3MVLNYZ,B000002WOH,,5,"05 13, 1998"
A2IYCW7FG88FOY,B0000033O3,,5,"05 13, 1998"
A2G3J2K2D414XC,B000003JAN,,4,"05 13, 1998"
